FileName	NearPhrase	ReferenceObject	MapLink	GoogleNearLink
close+to+Subway_L_newyork_mnh_fee_3425999088_D12_21_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+Bogardus+Pl+at+Hillside+ave+Manhattan+NY+US	http://maps.google.com/?q=Subway+near+%3A+Bogardus+Pl+at+Hillside+ave+Manhattan+NY+US
close+to+Subway_L_newyork_mnh_fee_3426039844_D12_05_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+Thayer+st+at+Broadway+Manhattan+NY+US	http://maps.google.com/?q=Subway+near+%3A+Thayer+st+at+Broadway+Manhattan+NY+US
close+to+Subway_L_newyork_mnh_fee_3427408146_D12_05_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+Rivington+Street+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+Rivington+Street+New+York+NY+US
close+to+Subway_L_newyork_mnh_fee_3429174120_D12_10_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+Bogardus+Pl+at+Hillside+avw+Manhattan+NY+US	http://maps.google.com/?q=Subway+near+%3A+Bogardus+Pl+at+Hillside+avw+Manhattan+NY+US
close+to+Subway_L_newyork_mnh_fee_3435691792_D12_06_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%35%38+ST++NY+NY+US	http://maps.google.com/?q=Subway+near+%3A+%35%38+ST++NY+NY+US
close+to+Subway_L_newyork_mnh_fee_3439946849_D12_16_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+E+%32%33RD+ST%2E+at+%32ND+AVE%2E+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+E+%32%33RD+ST%2E+at+%32ND+AVE%2E+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_fee_3442689878_D12_23_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+Charles+Street+at+Bleeker+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+Charles+Street+at+Bleeker+New+York+NY+US
close+to+Subway_L_newyork_mnh_fee_3443449047_D12_28_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%38th+avenue+at+%32%32nd+street+NY+NY+US	http://maps.google.com/?q=Subway+near+%3A+%38th+avenue+at+%32%32nd+street+NY+NY+US
close+to+Subway_L_newyork_mnh_fee_3445936687_D12_26_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%32%34%33+East+%33%39th+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+%32%34%33+East+%33%39th+New+York+NY+US
close+to+Subway_L_newyork_mnh_fee_3447647399_D12_14_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%35%38+STREET+ny+NY+US	http://maps.google.com/?q=Subway+near+%3A+%35%38+STREET+ny+NY+US
close+to+Subway_L_newyork_mnh_fee_3448013894_D12_08_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%39+th+st+manhattan+NY+US	http://maps.google.com/?q=Subway+near+%3A+%39+th+st+manhattan+NY+US
close+to+Subway_L_newyork_mnh_fee_3449902039_D12_12_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+E%36%30s+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+E%36%30s+New+York+NY+US
close+to+Subway_L_newyork_mnh_fee_3454680809_D12_20_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%37%36+ST+NY+NY+US	http://maps.google.com/?q=Subway+near+%3A+%37%36+ST+NY+NY+US
close+to+Subway_L_newyork_mnh_fee_3455800948_D12_14_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+PARK%2DMADISON+at+%33%30EAST+MANHATTAN+NY+US	http://maps.google.com/?q=Subway+near+%3A+PARK%2DMADISON+at+%33%30EAST+MANHATTAN+NY+US
close+to+Subway_L_newyork_mnh_fee_3459755845_D12_16_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%31%30%34+street+%2F+%31%30%38+street+%2F+%31%31%30+street+new+york+city+NY+US	http://maps.google.com/?q=Subway+near+%3A+%31%30%34+street+%2F+%31%30%38+street+%2F+%31%31%30+street+new+york+city+NY+US
close+to+Subway_L_newyork_mnh_fee_3468700207_D12_15_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%31%31%30st+%2D+%31%31%36st+at+%32nd+Avenue+new+york+city+NY+US	http://maps.google.com/?q=Subway+near+%3A+%31%31%30st+%2D+%31%31%36st+at+%32nd+Avenue+new+york+city+NY+US
close+to+Subway_L_newyork_mnh_fee_3473256757_D12_20_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%35%38th+St+at+%33rd+Ave+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+%35%38th+St+at+%33rd+Ave+New+York+NY+US
close+to+Subway_L_newyork_mnh_fee_3473656343_D12_20_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%31%30%38st+%2D+%31%31%31st+at+%33rd+Avenue+new+york+city+NY+US	http://maps.google.com/?q=Subway+near+%3A+%31%30%38st+%2D+%31%31%31st+at+%33rd+Avenue+new+york+city+NY+US
close+to+Subway_L_newyork_mnh_fee_3484391053_D12_31_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%35%38+ST+NY+NY+US	http://maps.google.com/?q=Subway+near+%3A+%35%38+ST+NY+NY+US
close+to+Subway_L_newyork_mnh_fee_3484632431_D12_29_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+w+%38%36th+st+at+Amsterdam+and+Columbus+New+York+ny+US	http://maps.google.com/?q=Subway+near+%3A+w+%38%36th+st+at+Amsterdam+and+Columbus+New+York+ny+US
close+to+Subway_L_newyork_mnh_fee_3484644514_D12_31_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%38%35th+street+at+lexington+ny+ny+US	http://maps.google.com/?q=Subway+near+%3A+%38%35th+street+at+lexington+ny+ny+US
close+to+Subway_L_newyork_mnh_fee_3489409521_D12_20_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%35%38+ny+ny+US	http://maps.google.com/?q=Subway+near+%3A+%35%38+ny+ny+US
close+to+Subway_L_newyork_mnh_fee_3491388595_D12_20_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%37%39TH+STREET+at+COLUMBUS+AVE+new+york+city+NY+US	http://maps.google.com/?q=Subway+near+%3A+%37%39TH+STREET+at+COLUMBUS+AVE+new+york+city+NY+US
close+to+Subway_L_newyork_mnh_fee_3507026540_D01_12_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+E+%33%33rd+Street+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+E+%33%33rd+Street+New+York+NY+US
close+to+Subway_L_newyork_mnh_fee_3508212010_D01_13_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+%37%35+Charles+Street+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+%37%35+Charles+Street+New+York+NY+US
close+to+Subway_L_newyork_mnh_fee_3533118714_D01_18_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+E%2E%38%39th+Street+at+%33rd+Avenue+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+E%2E%38%39th+Street+at+%33rd+Avenue+New+York+NY+US
close+to+Subway_L_newyork_mnh_fee_3535599450_D01_14_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+W+%34%33+New+York+City+NY+US	http://maps.google.com/?q=Subway+near+%3A+W+%34%33+New+York+City+NY+US
close+to+Subway_L_newyork_mnh_fee_3535993564_D01_15_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+Frederick+Douglass+Blvd+at+St+Nicholas+Ave+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+Frederick+Douglass+Blvd+at+St+Nicholas+Ave+New+York+NY+US
close+to+Subway_L_newyork_mnh_fee_3536119131_D01_18_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+Bleecker+Street+at+Thompson+Street+New+York++NY+US	http://maps.google.com/?q=Subway+near+%3A+Bleecker+Street+at+Thompson+Street+New+York++NY+US
close+to+Subway_L_newyork_mnh_fee_3545099623_D01_24_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+%31%31%30th+Street+at+%33rd+Avenue+new+york+city+NY+US	http://maps.google.com/?q=Subway+near+%3A+%31%31%30th+Street+at+%33rd+Avenue+new+york+city+NY+US
close+to+Subway_L_newyork_mnh_nfb_3423233867_D12_05_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+E+%32%30th+St+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+E+%32%30th+St+New+York+NY+US
close+to+Subway_L_newyork_mnh_nfb_3452635149_D12_15_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+Cooper+St+at+w+%32%30%37th+st+Manhattan+NY+US	http://maps.google.com/?q=Subway+near+%3A+Cooper+St+at+w+%32%30%37th+st+Manhattan+NY+US
close+to+Subway_L_newyork_mnh_nfb_3463998460_D12_26_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+E%34%30s+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+E%34%30s+New+York+NY+US
close+to+Subway_L_newyork_mnh_nfb_3484336385_D01_11_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+west+%31%35%37th+st+at+Broadway+Manhattan+NY+US	http://maps.google.com/?q=Subway+near+%3A+west+%31%35%37th+st+at+Broadway+Manhattan+NY+US
close+to+Subway_L_newyork_mnh_nfb_3501653907_D01_18_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+West+%31%30%39th+street+at+Broadway+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+West+%31%30%39th+street+at+Broadway+New+York+NY+US
close+to+Subway_L_newyork_mnh_off_3394200482_D12_08_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+Broadway+at+SoHo+NYC+NY+US	http://maps.google.com/?q=Subway+near+%3A+Broadway+at+SoHo+NYC+NY+US
close+to+Subway_L_newyork_mnh_off_3394201603_D12_09_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+Maiden+Lane+at+FiDi+NYC+NY+US	http://maps.google.com/?q=Subway+near+%3A+Maiden+Lane+at+FiDi+NYC+NY+US
close+to+Subway_L_newyork_mnh_off_3394274710_D12_05_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+Broadway+at+FiDi+NYC+NY+US	http://maps.google.com/?q=Subway+near+%3A+Broadway+at+FiDi+NYC+NY+US
close+to+Subway_L_newyork_mnh_off_3410263666_D12_15_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+W+%33%36TH+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+W+%33%36TH+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_off_3423151963_D12_09_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+SEVENTH+AVENUE+at+%35%34th+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+SEVENTH+AVENUE+at+%35%34th+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_off_3435341049_D12_08_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%32%33%36th+%35th+Avenue+%34th+Floor+at+%32%37th+street++New+York+NewYork+US	http://maps.google.com/?q=Subway+near+%3A+%32%33%36th+%35th+Avenue+%34th+Floor+at+%32%37th+street++New+York+NewYork+US
close+to+Subway_L_newyork_mnh_off_3441981742_D12_08_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+BROADWAY+at+PRINCE+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+BROADWAY+at+PRINCE+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_off_3441990003_D12_09_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+BROADWAY+at+PRIONCE+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+BROADWAY+at+PRIONCE+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_off_3442000300_D12_15_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+E+%33%32ND+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+E+%33%32ND+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_off_3444425327_D12_23_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+E+%34%33nd+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+E+%34%33nd+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_off_3457391913_D12_24_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+W+%32%31st+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+W+%32%31st+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_off_3458680001_D12_24_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+BROADWAY+at+BOWLING+GREEN+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+BROADWAY+at+BOWLING+GREEN+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_off_3502121263_D01_12_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+VARICK+ST+at+KING+ST+MANHATTAN+NY+US	http://maps.google.com/?q=Subway+near+%3A+VARICK+ST+at+KING+ST+MANHATTAN+NY+US
close+to+Subway_L_newyork_mnh_off_3517552344_D01_12_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+SOHO+at+SOHO+NY+NY+NY+US	http://maps.google.com/?q=Subway+near+%3A+SOHO+at+SOHO+NY+NY+NY+US
close+to+Subway_L_newyork_mnh_off_3522802530_D01_24_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+W+%33%37TH+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+W+%33%37TH+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_reo_3391577854_D12_06_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%32nd+Ave+at+E+%31%38th+St+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+%32nd+Ave+at+E+%31%38th+St+New+York+NY+US
close+to+Subway_L_newyork_mnh_reo_3404770358_D12_10_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+E+%37%37th+St+at+Lexington+Ave+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+E+%37%37th+St+at+Lexington+Ave+New+York+NY+US
close+to+Subway_L_newyork_mnh_reo_3438412252_D12_12_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+columbus+ave+at+%31%30%37+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+columbus+ave+at+%31%30%37+New+York+NY+US
close+to+Subway_L_newyork_mnh_reo_3452188971_D12_08_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%33%33rd+new+york+ny+US	http://maps.google.com/?q=Subway+near+%3A+%33%33rd+new+york+ny+US
close+to+Subway_L_newyork_mnh_reo_3473869793_D12_29_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+E+%33%36th+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+E+%33%36th+New+York+NY+US
close+to+Subway_L_newyork_mnh_reo_3474581795_D12_22_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+Centre+Market+PL+at+Broome+st+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+Centre+Market+PL+at+Broome+st+New+York+NY+US
close+to+Subway_L_newyork_mnh_reo_3533740078_D01_18_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+Lexington+Ave+at+E+%35%35th+ST+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+Lexington+Ave+at+E+%35%35th+ST+New+York+NY+US
close+to+Subway_L_newyork_mnh_roo_3398118776_D12_06_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%31%31%32+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+%31%31%32+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_roo_3400585477_D12_05_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%31%31%30+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+%31%31%30+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_roo_3445358705_D12_29_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%31%36%39+NY+NY+US	http://maps.google.com/?q=Subway+near+%3A+%31%36%39+NY+NY+US
close+to+Subway_L_newyork_mnh_roo_3455345962_D12_12_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%33%37+th+Street+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+%33%37+th+Street+New+York+NY+US
close+to+Subway_L_newyork_mnh_roo_3468794306_D12_20_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+East+%37%30th+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+East+%37%30th+New+York+NY+US
close+to+Subway_L_newyork_mnh_roo_3474162004_D12_21_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%31%36%39th+st+at+Ft%2E+Washington+Ave+NY+NY+US	http://maps.google.com/?q=Subway+near+%3A+%31%36%39th+st+at+Ft%2E+Washington+Ave+NY+NY+US
close+to+Subway_L_newyork_mnh_roo_3486278430_D12_20_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+Thompson+NYC+NY+US	http://maps.google.com/?q=Subway+near+%3A+Thompson+NYC+NY+US
close+to+Subway_L_newyork_mnh_roo_3501164699_D12_27_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+Lexington+at+%39%36+Manhattan+NY+US	http://maps.google.com/?q=Subway+near+%3A+Lexington+at+%39%36+Manhattan+NY+US
close+to+Subway_L_newyork_mnh_roo_3536111104_D01_17_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+%31%31%32+New+york++NY+US	http://maps.google.com/?q=Subway+near+%3A+%31%31%32+New+york++NY+US
close+to+Subway_L_newyork_mnh_roo_3542010387_D01_16_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+%31%30%38+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+%31%30%38+New+York+NY+US
close+to+Subway_L_newyork_mnh_sub_3396199800_D12_05_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+Centre+Market+Place+at+Grand+Street+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+Centre+Market+Place+at+Grand+Street+New+York+NY+US
close+to+Subway_L_newyork_mnh_sub_3397820861_D12_05_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%31%35%39+Bleecker+st%2E+New+York+City+NY+US	http://maps.google.com/?q=Subway+near+%3A+%31%35%39+Bleecker+st%2E+New+York+City+NY+US
close+to+Subway_L_newyork_mnh_sub_3408210490_D12_05_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+lexington+ave+at+%35%35th+and+%35%36th+st+New+York+ny+US	http://maps.google.com/?q=Subway+near+%3A+lexington+ave+at+%35%35th+and+%35%36th+st+New+York+ny+US
close+to+Subway_L_newyork_mnh_sub_3410675783_D12_08_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A++%35%38TH+STREET+at+%35%38TH+STREET++NEW+YORK++NY+US	http://maps.google.com/?q=Subway+near+%3A++%35%38TH+STREET+at+%35%38TH+STREET++NEW+YORK++NY+US
close+to+Subway_L_newyork_mnh_sub_3412148868_D12_09_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%37%37th+Street+at+West+End+Avenue+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+%37%37th+Street+at+West+End+Avenue+New+York+NY+US
close+to+Subway_L_newyork_mnh_sub_3412282614_D12_09_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+Lexington+Avenue+at+East+%35%35th+Street+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+Lexington+Avenue+at+East+%35%35th+Street+New+York+NY+US
close+to+Subway_L_newyork_mnh_sub_3414009625_D12_15_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%37%37+street+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+%37%37+street+New+York+NY+US
close+to+Subway_L_newyork_mnh_sub_3414141476_D12_15_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+E+%37+E+VILLAGE+NY+US	http://maps.google.com/?q=Subway+near+%3A+E+%37+E+VILLAGE+NY+US
close+to+Subway_L_newyork_mnh_sub_3416322352_D12_09_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+East+%33%36th+Street+at+Park+Avenue+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+East+%33%36th+Street+at+Park+Avenue+New+York+NY+US
close+to+Subway_L_newyork_mnh_sub_3420494256_D12_12_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%32%38+nyc+NY+US	http://maps.google.com/?q=Subway+near+%3A+%32%38+nyc+NY+US
close+to+Subway_L_newyork_mnh_sub_3428132397_D12_09_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%37TH+STREET+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+%37TH+STREET+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_sub_3438009492_D12_20_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+E+%35%35th+ST+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+E+%35%35th+ST+New+York+NY+US
close+to+Subway_L_newyork_mnh_sub_3450792691_D12_21_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+East+%33%36th+Street+at+Madison+Avenue+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+East+%33%36th+Street+at+Madison+Avenue+New+York+NY+US
close+to+Subway_L_newyork_mnh_sub_3451864684_D12_15_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%35%32nd+Street+at+Lexington+Avenue+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+%35%32nd+Street+at+Lexington+Avenue+New+York+NY+US
close+to+Subway_L_newyork_mnh_sub_3452612975_D12_10_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+E+%36%30TH+ST%2E+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+E+%36%30TH+ST%2E+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_sub_3453099608_D12_09_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%33%31+Street+NY+NY+US	http://maps.google.com/?q=Subway+near+%3A+%33%31+Street+NY+NY+US
close+to+Subway_L_newyork_mnh_sub_3456863957_D12_21_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+East+%37%38th+Street+at+Park+Avenue+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+East+%37%38th+Street+at+Park+Avenue+New+York+NY+US
close+to+Subway_L_newyork_mnh_sub_3456989370_D12_10_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+E%38%30s+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+E%38%30s+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_sub_3468530861_D12_21_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+West+%36%39th+St+at+Central+Park+West+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+West+%36%39th+St+at+Central+Park+West+New+York+NY+US
close+to+Subway_L_newyork_mnh_sub_3477407230_D12_31_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+Grand+street+at+Lafayette+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+Grand+street+at+Lafayette+New+York+NY+US
close+to+Subway_L_newyork_mnh_sub_3494224188_D01_24_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+East+%34%39th+St+at+%33rd+AVe+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+East+%34%39th+St+at+%33rd+AVe+New+York+NY+US
close+to+Subway_L_newyork_mnh_sub_3494465459_D12_26_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+EAST+%36%30%27S+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+EAST+%36%30%27S+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_sub_3501747348_D01_11_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+%31%34%35+Mulberry+st%2E+New+York+City+NY+US	http://maps.google.com/?q=Subway+near+%3A+%31%34%35+Mulberry+st%2E+New+York+City+NY+US
close+to+Subway_L_newyork_mnh_sub_3502490156_D12_30_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%32%37+new+york+NY+US	http://maps.google.com/?q=Subway+near+%3A+%32%37+new+york+NY+US
close+to+Subway_L_newyork_mnh_sub_3503869234_D12_31_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+E+%33%30+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+E+%33%30+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_sub_3506069095_D12_29_2012.html	close to	Subway	http://maps.google.com/?q=loc%3A+%31%37%31+east+%31%30%31+street+new+york+ny+US	http://maps.google.com/?q=Subway+near+%3A+%31%37%31+east+%31%30%31+street+new+york+ny+US
close+to+Subway_L_newyork_mnh_sub_3507151796_D01_01_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+E%39%35+NEW+YORK+NY+US	http://maps.google.com/?q=Subway+near+%3A+E%39%35+NEW+YORK+NY+US
close+to+Subway_L_newyork_mnh_sub_3508483869_D01_11_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+%31%30th+street+at+%32nd+avenue+new+york+NY+US	http://maps.google.com/?q=Subway+near+%3A+%31%30th+street+at+%32nd+avenue+new+york+NY+US
close+to+Subway_L_newyork_mnh_sub_3528387288_D01_24_2013.html	close to	Subway	http://maps.google.com/?q=loc%3A+%36%34th+at+%33rd+New+York+NY+US	http://maps.google.com/?q=Subway+near+%3A+%36%34th+at+%33rd+New+York+NY+US
